s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
145.36637375727108,89636.94320573403,43160.17877584445,2.130116427231987,-0.009764762019841753,15.495681,4.1744556
146.36438805757635,89636.41367158541,43161.02467326528,2.120049963337094,-0.010107799498771618,15.7625211,4.1353575
147.3624836899155,89635.89265743125,43161.87589403264,2.10961890777386,-0.010471042704425575,16.0224809,4.0966255
148.36060143741457,89635.38050885835,43162.73257292847,2.098759447620286,-0.010768581484196035,16.2759124,-8.5212624
149.35854644866643,89634.87768222987,43163.5947819632,2.0875946181632803,-0.010687059969668459,15.7441756,-10.270239
150.35618929869722,89634.38459850625,43164.46240093889,2.076914222115823,-0.009582279853540305,15.0784015,-10.2042769
151.35392148122105,89633.90095572709,43165.33497237917,2.068631996796144,-0.006550874879714962,14.3864212,-10.1872006
152.35278237636186,89633.42451362779,43166.21159797431,2.0658037233055295,-0.0006717630032037432,13.6606792,-11.1626235
153.35351589931065,89632.95001658611,43167.090560797915,2.072190196732445,0.008757532102497079,12.8183547,-10.5659739
154.35530053641767,89632.46901571112,43167.9681174868,2.091908795544021,0.022049174059549845,11.9665549,-8.9325605
155.35597596455978,89631.97028198611,43168.83693112084,2.1291841278531227,0.03882155149197356,11.1959977,-6.3655288
156.35359304970916,89631.44010456667,43169.68561434584,2.1870235881250917,0.05755924235132559,10.6127969,-3.6655452
157.3472162790979,89630.86352131529,43170.49973448612,2.2649533631534853,0.0755299840941737,10.2619376,-0.4890478
158.33646562657086,89630.22786300557,43171.26342659375,2.358186256823292,0.08938285128010622,10.2142156,-0.4890478
159.3217004291038,89629.52696622156,43171.96153687848,2.458885068141032,0.0959709152867054,10.1662697,0.1190962
160.30527042898683,89628.76255469654,43172.583117634735,2.5571550686449127,0.09289171733869955,10.1779666,0.3281012
161.29096946072136,89627.94223516737,43173.125783106945,2.6413897207496393,0.07892976080031121,10.2101215,0.2626496
162.2812464333467,89627.07729880349,43173.59852792986,2.700132373244796,0.05460590977115345,10.2357891,3.8551655
163.27585550153097,89626.1819609639,43174.02163386875,2.7246764234154206,0.022454020616499537,10.6053925,-4.223718
164.2733386972392,89625.27254808335,43174.424393612506,2.7106214491087472,-0.013398556004549377,10.1997538,-7.3671222
165.27231703525345,89624.36627429794,43174.84109560626,2.6590269730539706,-0.04840609819456015,9.4506505,-4.465044
166.2702743609733,89623.48137206669,43175.304674899315,2.5760775374754172,-0.07929339578878625,8.9662271,-2.9934367
167.2620753932137,89622.63878403543,43175.83943113681,2.4690327431070176,-0.10535001167747648,8.626243,-2.6039244
168.2416179542596,89621.86296807848,43176.45731372153,2.3417967651205545,-0.12794048526948965,8.3192061,-4.1979874
169.2059451119407,89621.18037079307,43177.15985523265,2.1953992959306836,-0.14813382651073112,7.7987966,-1.7239539
170.15803710413752,89620.61645613889,43177.942112945835,2.0324806716404287,-0.16465924219903166,7.574735,-0.2664572
171.10588468707303,89620.19234034585,43178.79452420556,1.8603190880817602,-0.17453456139542348,7.5395096,-0.2664572
172.05838710151116,89619.9217347125,43179.70292259375,1.6887537264505281,-0.1758355451445119,7.5041188,2.824451
173.02085345057017,89619.80964037291,43180.64880615347,1.5251023202659455,-0.16960445529922627,7.8711696,1.9852177
173.993494718232,89619.8536040139,43181.610267890275,1.3719231900945366,-0.1590414657875407,8.1192337,0.9766863
174.97345539516203,89620.04576369515,43182.563738231955,1.2292279536817192,-0.14734029326485423,8.2385353,1.4400659
175.9573507546862,89620.37401649028,43183.48708704514,1.0966193984996067,-0.13657314599754788,8.4113523,2.7841475
176.9423207029549,89620.82326935,43184.36242809098,0.9726306196877722,-0.12795042888447497,8.7357787,2.925862
177.92651364433567,89621.37793312987,43185.17637765348,0.854174402166943,-0.12211785315728621,9.0642136,2.1794046
178.90961187311112,89622.02439165974,43185.918487561124,0.7381651595824738,-0.11899626566292905,9.3013234,1.4729762
179.89320800850865,89622.75159386874,43186.58004562709,0.622780748719753,-0.11774266845400477,9.4582112,1.2258968
180.88081260046897,89623.55052927154,43187.15377341945,0.5071563109624015,-0.11713376532282273,9.5868249,0.2990544
181.87573041364027,89624.41382328472,43187.6334465132,0.3917038948889425,-0.11632842427873816,9.617939,-2.0442994
182.87628944872478,89625.3333859396,43188.01327012848,0.2775725658012593,-0.1157214607480333,9.4031938,-2.0885302
183.87386242161037,89626.29564701807,43188.28744525417,0.16334146723917478,-0.1167588007099362,9.1786153,-1.9922258
184.85867460619423,89627.2799417125,43188.44966667917,0.044587729943938614,-0.11983916690283553,8.9591478,-3.9608895
185.82834814537736,89628.26377512362,43188.49356267084,-0.07976007344526113,-0.12221031326839532,8.5060044,-0.3360035
186.789436501936,89629.2303659264,43188.41630341528,-0.20183049946082657,-0.11933930665310569,8.4664482,-0.3360035
187.75193305329597,89630.1719454118,43188.22364075209,-0.309956300111997,-0.10936131226303711,8.4267064,0.2046691
188.72425927677514,89631.08857601875,43187.930062922926,-0.3996329009557766,-0.09539022752362233,8.4509365,4.9652266
189.7104160454089,89631.98428671529,43187.55175004584,-0.4763306032933346,-0.08236623044875459,9.0188305,4.918722
190.7088553988411,89632.8606678639,43187.09957612501,-0.5472945055058764,-0.07184083597760102,9.54816,3.6158302
191.71578325259162,89633.7132707,43186.58000943404,-0.6121702045631172,-0.060687346913094076,9.9192801,0.2598809
192.7293354528037,89634.53734332431,43186.00138346459,-0.6620198136433596,-0.04487874475001649,9.9454202,4.8363529
193.7476749638024,89635.33678489168,43185.3783415375,-0.6874191863552873,-0.023605316277271644,10.419926,4.7910554
194.7646357423024,89636.12384547571,43184.732159677085,-0.6858390141291117,0.0006728162320727808,10.8695825,1.4399711
195.77109944214064,89636.91085917085,43184.08809549653,-0.6595843213880431,0.025329131928641946,11.0011371,-8.0474213
196.76123819437439,89637.7062141132,43183.47134620001,-0.6101645441581629,0.049654914576934384,10.2442928,-6.5402531
197.73579547907977,89638.51768603543,43182.903994397224,-0.5371120675876752,0.07386820711818215,9.5852758,-2.868569
198.70031083095287,89639.35501580419,43182.405355490286,-0.44052593224321485,0.09698612647496711,9.2814789,-1.1043517
199.6622637084522,89640.22744648613,43181.994071440975,-0.3239622155959945,0.11639685077189253,9.1618369,-0.9515133
200.62814055824384,89641.13936010418,43181.687857640274,-0.19467089371251298,0.12947441509849564,9.0574855,-0.4841342
201.60095182266213,89642.08699287918,43181.50101489167,-0.060378357904707664,0.1352252614743508,9.0039269,-0.3764927
202.58076782450988,89643.05803146807,43181.44231382639,0.0731882626744271,0.1342671215989013,8.9620552,-0.3764927
203.5670522348654,89644.03522443821,43181.513960854165,0.20114345085813065,0.12764085377754109,8.9199869,1.5929067
204.5590433388735,89645.0016241403,43181.71101047709,0.31823486105874055,0.11603643740308904,9.0966444,1.8653287
205.55535872071283,89645.94380657015,43182.02139510834,0.4196488020599504,0.0999179652231216,9.2992493,1.1704995
206.55473041946783,89646.85367374725,43182.427333601394,0.5011363464720228,0.07992944250682017,9.4241605,3.9281299
207.55578960663635,89647.73015990556,43182.90745421806,0.5590689525287033,0.05711323217103499,9.831763,4.8468895
208.55546772825218,89648.57880713404,43183.438413140975,0.5917772716940102,0.03280520954086651,10.3125211,4.8014933
209.54968697477074,89649.40849055347,43183.996070536115,0.5996375389199071,0.008260464931053962,10.7676327,4.7565223
210.53770924652372,89650.22925853057,43184.55715149098,0.5834155377587601,-0.01546125569113668,11.2002625,-6.4585389
211.5247778437273,89651.05384806459,43185.10143093195,0.5445203492063467,-0.037195611345503615,10.6085404,-5.6267136
212.51813005723443,89651.89816270696,43185.612740231954,0.48684401802554117,-0.05599732004562017,10.0647127,-5.0611689
213.51991337906156,89652.77610105071,43186.077469061114,0.41482701910304587,-0.07235220629832725,9.5491237,-4.8863368
214.52530354218183,89653.69291917293,43186.48121942292,0.3283456318463864,-0.08822557060592974,9.0234371,-5.9431624
215.52724007322732,89654.64459851322,43186.8054351125,0.22319521071622256,-0.10467526217983937,8.3395105,-5.7390044
216.5208611764863,89655.6216821882,43187.02721045903,0.09924634195255845,-0.11999980283801942,7.6210486,-1.9965704
217.50205176703733,89656.61041380417,43187.125661911115,-0.035040057464785695,-0.13217459383541297,7.3546619,-1.6516172
218.46449899218956,89657.59100210069,43187.09128797153,-0.17204261314808686,-0.14312804329259993,7.1267784,-0.32526
219.4050555979081,89658.5392408493,43186.926521661815,-0.3172773159424801,-0.15752973122776825,7.081036,-9.5329343
220.33395535843326,89659.43285273612,43186.6330859375,-0.4839096140694434,-0.17533514526801702,5.5761454,-0.1443979
221.2742017059917,89660.25509879932,43186.20092141251,-0.6708295028799793,-0.1889836818913817,5.5502142,-0.1443979
222.24187895335632,89660.99159967432,43185.6164304757,-0.8582724088339235,-0.19197364947977943,5.5241613,5.1569546
223.22695880704293,89661.62421454862,43184.88417527709,-1.034815993050735,-0.18802431903822414,6.3890863,5.1086543
224.2019951276633,89662.12727921113,43184.03723474584,-1.2102577850897516,-0.18715904940671574,7.1433872,-2.5103702
225.15011562476363,89662.47125077085,43183.12488646112,-1.3983834877698063,-0.19273518083337363,6.783217,-1.659333
226.08014949546438,89662.63391023959,43182.190823093755,-1.5956031049765584,-0.19707340222206746,6.5342584,-0.1982829
227.0139006867489,89662.61084146182,43181.261075368755,-1.7818744122407804,-0.19144633160683186,6.5038716,-0.1982829
227.9656723398818,89662.41520734722,43180.34804821668,-1.945336593161437,-0.17623915361824657,6.4733422,5.1035743
228.9367319990961,89662.0670067278,43179.46225726598,-2.0919722568978267,-0.15900407840708947,7.2181415,3.9034038
229.92261148861587,89661.58351584307,43178.6201210382,-2.231388182856381,-0.1451988203700434,7.7395687,0.6111624
230.9200793253516,89660.97859566045,43177.84164178959,-2.365083973421651,-0.13416312879491504,7.8180612,3.706871
231.92595898545784,89660.26703744238,43177.1426232007,-2.4887841638588855,-0.12310689954845999,8.2782092,4.4185473
232.93351670753466,89659.46798575071,43176.53163196945,-2.6001300582215605,-0.11098833440742262,8.7953061,3.3383395
233.9346731500548,89658.6045533257,43176.01234687362,-2.6996156239268676,-0.097555510753066,9.1666633,2.4154
234.92595319678273,89657.69960020765,43175.58412487917,-2.7849240357575327,-0.08117073159973029,9.426235,3.2937922
235.9098505998674,89656.77070618403,43175.23801503543,-2.8483471694093856,-0.05970598031216433,9.7690943,4.432061
236.89051150243904,89655.82881059655,43174.95360898403,-2.8821480997091244,-0.033582004588978476,10.2122899,4.8111366
237.87153823219114,89654.88096984167,43174.702026573614,-2.8852048228767537,-0.006965652865424252,10.6725796,4.7660752
238.8577713024707,89653.93201062919,43174.45324985139,-2.8646660089976645,0.014727859607419378,11.1097709,3.9490981
239.8543202286469,89652.98335280488,43174.18361305625,-2.832006521237943,0.029006762425874816,11.4593921,-6.0598767
240.86156470991043,89652.03418007154,43173.880000005556,-2.7947861024474245,0.03843771354769747,10.9183094,-8.8233541
241.8738772697199,89651.08690395765,43173.53764140834,-2.7505873034476025,0.04872306454036289,10.0786712,-8.8801923
242.88409713208924,89650.1509943014,43173.15183078889,-2.6899185404458104,0.06440730888034368,9.1562098,-6.8376105
243.88651056387312,89649.24208165139,43172.71089772709,-2.604860222067486,0.08638888053883235,8.3769928,-4.1918301
244.87505444237016,89648.3806235125,43172.19833303542,-2.4930114147427216,0.11334527023040077,7.8611926,-4.155306
245.84228394312794,89647.59281176042,43171.60119683403,-2.3531678009248287,0.1441127125919136,7.3140734,-3.7659384
246.7846979729027,89646.91095040835,43170.91519537362,-2.1820557551582644,0.1767593508667531,6.7801903,-5.2978539
247.70948056857924,89646.37009966251,43170.143428132644,-1.9805369295332487,0.20551248296180066,5.9485616,-0.1643299
