x,y,z,x_quat,y_quat,z_quat,w_quat,speed
3798.2153809760207,73709.82346761925,0.0,0.0,0.0,-0.9712260929563968,0.23815935077307449,5.0
3797.7718467520363,73709.5919654026,0.0,0.0,0.0,-0.9712127873829621,0.2382136050350971,5.0
3797.328312528052,73709.36046318595,0.0,0.0,0.0,-0.9712127873829621,0.2382136050350971,5.0
3796.8847783040674,73709.12896096929,0.0,0.0,0.0,-0.9712127873814266,0.2382136050413575,5.0
3796.441244080083,73708.89745875263,0.0,0.0,0.0,-0.971212787382937,0.2382136050351991,5.0
3795.997709856099,73708.66595653599,0.0,0.0,0.0,-0.9712171017980801,0.2381960141877646,5.0
3795.554158862395,73708.43448645409,0.0,0.0,0.0,-0.9712257901008314,0.23816058583026634,5.0
3795.110590864043,73708.20304895713,0.0,0.0,0.0,-0.9712301639809597,0.23814274831184343,5.0
3794.6670228656903,73707.97161146018,0.0,0.0,0.0,-0.9712301639809597,0.23814274831184343,5.0
3794.223454867338,73707.74017396322,0.0,0.0,0.0,-0.9712301639809348,0.23814274831194565,5.0
3793.779886868986,73707.50873646626,0.0,0.0,0.0,-0.9711479431665521,0.23847782388175068,5.0
3793.3366392667467,73707.27668733877,0.0,0.0,0.0,-0.9746892273715714,0.22356410723953282,5.0
3792.8798450951476,73707.07292367212,0.0,0.0,0.0,-0.9781193199930501,0.20804469677531584,5.0
3792.4235688167983,73706.86986460563,0.0,0.0,0.0,-0.9833722345611273,0.18160134441753245,5.0
3791.947382423674,73706.71636410672,0.0,0.0,0.0,-0.9888635597419284,0.14882493142790787,5.0
3791.467403357328,73706.57538685355,0.0,0.0,0.0,-0.9905243262614196,0.13733739142841198,5.0
3790.984632790339,73706.44415838776,0.0,0.0,0.0,-0.9915809353381086,0.12948841135021164,5.0
3790.500370021108,73706.31843949622,0.0,0.0,0.0,-0.9946942982893412,0.10287493839937427,5.0
3790.0063217359184,73706.23960939211,0.0,0.0,0.0,-0.9973549789085012,0.07268456539337008,5.0
3789.5107467233684,73706.173427118,0.0,0.0,0.0,-0.9988100269701491,0.048770175557300774,5.0
3789.011408005082,73706.14221733765,0.0,0.0,0.0,-0.999816077301689,0.01917841414359183,5.0
3788.511653185865,73706.13508390088,0.0,0.0,0.0,0.9999837286890265,0.005704590887293697,5.0
3788.0116826922854,73706.15362394227,0.0,0.0,0.0,0.9993887612606176,0.03495860217411739,5.0
3787.514447232223,73706.20493386444,0.0,0.0,0.0,0.9982435382795252,0.059243888150374346,5.0
3787.0186364089864,73706.27191145619,0.0,0.0,0.0,0.9960485779139958,0.08881008070881706,5.0
3786.5306885368827,73706.38176825667,0.0,0.0,0.0,0.9931498752764552,0.11684744429537833,5.0
3786.045825354504,73706.50403359119,0.0,0.0,0.0,0.9898018898616967,0.1424507593037453,5.0
3785.571655358424,73706.6636519261,0.0,0.0,0.0,0.9851854745754233,0.17149221756569025,5.0
3785.1047105072294,73706.84191318243,0.0,0.0,0.0,0.9806719194958732,0.1956593629558259,5.0
3784.64849454686,73707.04729333839,0.0,0.0,0.0,0.9744591732651654,0.22456473373922792,5.0
3784.2058434039477,73707.2794380168,0.0,0.0,0.0,0.9686163263235475,0.24856068148336516,5.0
3783.7720978828524,73707.52879204837,0.0,0.0,0.0,0.9607849537586814,0.27729455932442715,5.0
3783.3599987129533,73707.81204543679,0.0,0.0,0.0,0.9532303898414111,0.3022446424385245,5.0
3782.9546906526057,73708.10508777725,0.0,0.0,0.0,0.9446626081617188,0.32804352872919,5.0
3782.5755673411463,73708.43155505476,0.0,0.0,0.0,0.9343866704513768,0.35626050873313214,5.0
3782.2085276633907,73708.77086335173,0.0,0.0,0.0,0.9251651523919809,0.37956480447944946,5.0
3781.8639658467596,73709.13361917077,0.0,0.0,0.0,0.9136035565544823,0.4066061256929127,5.0
3781.5393283047333,73709.51365761062,0.0,0.0,0.0,0.9036420116518011,0.4282885881947896,5.0
3781.2308878102754,73709.90758526615,0.0,0.0,0.0,0.8942398528414082,0.4475880757908734,5.0
3780.9398552510834,73710.31435110066,0.0,0.0,0.0,0.8837406595638228,0.4679769723327201,5.0
3780.6688192067213,73710.73483399465,0.0,0.0,0.0,0.8732567233308978,0.4872603976903766,5.0
3780.4144974450387,73711.16568721455,0.0,0.0,0.0,0.8617605308506866,0.50731527423087,5.0
3780.1834229004958,73711.60944378805,0.0,0.0,0.0,0.8549305369189302,0.5187424958912753,5.0
3779.9523935837346,73712.05322452103,0.0,0.0,0.0,0.8549172462455201,0.5187643993875994,5.0
3779.721364266973,73712.497005254,0.0,0.0,0.0,0.8549172462455201,0.5187643993875994,5.0
3779.490334950212,73712.94078598698,0.0,0.0,0.0,0.8549172462454154,0.5187643993877719,5.0
3779.259305633451,73713.38456671995,0.0,0.0,0.0,0.8549172462471574,0.5187643993849012,5.0
3779.0282763166897,73713.82834745292,0.0,0.0,0.0,0.8548525702361016,0.5188709696646469,5.0
3778.797468321118,73714.27224332196,0.0,0.0,0.0,0.8547766678840744,0.5189960000240839,5.0
3778.566698684097,73714.71615914596,0.0,0.0,0.0,0.8547654544320537,0.5190144679193103,5.0
3778.335929047076,73715.16007496994,0.0,0.0,0.0,0.8547654544320537,0.5190144679193103,5.0
3778.1051594100554,73715.60399079394,0.0,0.0,0.0,0.8547654544320537,0.5190144679193103,5.0
3777.8743897730346,73716.04790661793,0.0,0.0,0.0,0.8547654544320537,0.5190144679193103,5.0
3777.643620136014,73716.49182244192,0.0,0.0,0.0,0.8547699258790853,0.5190071038171471,5.0
3777.4128352016346,73716.93573031221,0.0,0.0,0.0,0.8547882048281982,0.5189769984176432,5.0
3777.1820030278773,73717.37961362088,0.0,0.0,0.0,0.8548020117870232,0.5189542567942361,5.0
3776.9511708541195,73717.82349692956,0.0,0.0,0.0,0.8548020117870232,0.5189542567942361,5.0
3776.720338680362,73718.26738023823,0.0,0.0,0.0,0.8548020117886596,0.5189542567915407,5.0
3776.489506506605,73718.7112635469,0.0,0.0,0.0,0.854802011788764,0.5189542567913685,5.0
3776.258674332847,73719.15514685557,0.0,0.0,0.0,0.8548528058488302,0.5188705814867348,5.0
3776.0276683785064,73719.59893974793,0.0,0.0,0.0,0.8549061265220043,0.518782724110145,5.0
3775.796653749772,73720.04272812708,0.0,0.0,0.0,0.8549086613036103,0.5187785470006147,5.0
3775.5656391210377,73720.48651650624,0.0,0.0,0.0,0.8549086613036103,0.5187785470006147,5.0
3775.334624492303,73720.93030488539,0.0,0.0,0.0,0.8549086613036103,0.5187785470006147,5.0
3775.103609863569,73721.37409326455,0.0,0.0,0.0,0.8549086613052475,0.5187785469979167,5.0
3774.872595234835,73721.81788164368,0.0,0.0,0.0,0.8549099271834102,0.5187764609186275,5.0
3774.641576274544,73722.26166776798,0.0,0.0,0.0,0.8549135817408602,0.5187704383973836,5.0
3774.4105491406294,73722.70544963732,0.0,0.0,0.0,0.8549159704089583,0.518766501944477,5.0
3774.1795220067143,73723.14923150666,0.0,0.0,0.0,0.8549159704089583,0.518766501944477,5.0
3773.9484948727995,73723.593013376,0.0,0.0,0.0,0.8544776509851676,0.5194881557522463,5.0
3773.718968539111,73724.03757166918,0.0,0.0,0.0,0.8544685514574835,0.5195031227722794,5.0
3773.4879724989955,73724.48136972416,0.0,0.0,0.0,0.8548977963988378,0.5187964511370633,5.0
3773.25697645888,73724.92516777915,0.0,0.0,0.0,0.8548977963972006,0.518796451139761,5.0
3773.0259804187644,73725.36896583415,0.0,0.0,0.0,0.8548977963972006,0.518796451139761,5.0
3772.794984378649,73725.81276388913,0.0,0.0,0.0,0.8548977963988378,0.5187964511370633,5.0
3772.563988338534,73726.25656194412,0.0,0.0,0.0,0.8548931442325569,0.5188041171233828,5.0
3772.3330082174784,73726.70036828342,0.0,0.0,0.0,0.8548734823083053,0.5188365149505878,5.0
3772.1020794551273,73727.14420134987,0.0,0.0,0.0,0.8548584719052617,0.5188612463961835,5.0
3771.8711506927766,73727.58803441632,0.0,0.0,0.0,0.8548584719052617,0.5188612463961835,5.0
3771.6402219304255,73728.03186748277,0.0,0.0,0.0,0.8548584719036249,0.5188612463988802,5.0
3771.4092931680743,73728.47570054923,0.0,0.0,0.0,0.8548584719035203,0.5188612463990525,5.0
3771.1783644057236,73728.91953361568,0.0,0.0,0.0,0.8548645361848436,0.5188512549599088,5.0
3770.9474148944837,73729.36335588439,0.0,0.0,0.0,0.8548841863921202,0.5188188776988389,5.0
3770.716418896366,73729.80715396124,0.0,0.0,0.0,0.8548977718502443,0.5187964915894167,5.0
